time,elapsed_seconds,message
2023-01-07 08:44:20,0.00604335,calculating multimodal upgrade for 44
2023-01-07 08:44:20,0.0240061,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.00614969,calculating multimodal upgrade for 45
2023-01-07 08:44:20,0.0239033,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.00593156,calculating multimodal upgrade for 46
2023-01-07 08:44:20,0.0239377,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.00603834,calculating multimodal upgrade for 47
2023-01-07 08:44:20,0.0239504,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.00612246,calculating multimodal upgrade for 48
2023-01-07 08:44:20,0.0229041,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.00599637,calculating multimodal upgrade for 49
2023-01-07 08:44:20,0.0239567,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.00596727,calculating multimodal upgrade for 50
2023-01-07 08:44:20,0.0229048,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.0061428,calculating multimodal upgrade for 51
2023-01-07 08:44:20,0.0229505,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:20,0.006076,calculating multimodal upgrade for 52
2023-01-07 08:44:21,0.0239365,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00609736,calculating multimodal upgrade for 54
2023-01-07 08:44:21,0.0228264,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00603548,calculating multimodal upgrade for 55
2023-01-07 08:44:21,0.0239339,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00613452,calculating multimodal upgrade for 56
2023-01-07 08:44:21,0.0240541,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00612969,calculating multimodal upgrade for 57
2023-01-07 08:44:21,0.0229002,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00600366,calculating multimodal upgrade for 58
2023-01-07 08:44:21,0.0240319,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00613726,calculating multimodal upgrade for 59
2023-01-07 08:44:21,0.0229589,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00594443,calculating multimodal upgrade for 60
2023-01-07 08:44:21,0.02309,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00620093,calculating multimodal upgrade for 61
2023-01-07 08:44:21,0.0240179,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00610498,calculating multimodal upgrade for 62
2023-01-07 08:44:21,0.0224356,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00609973,calculating multimodal upgrade for 63
2023-01-07 08:44:21,0.0230291,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00601675,calculating multimodal upgrade for 64
2023-01-07 08:44:21,0.0229829,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00604213,calculating multimodal upgrade for 65
2023-01-07 08:44:21,0.0241464,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00600586,calculating multimodal upgrade for 66
2023-01-07 08:44:21,0.0230356,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00613703,calculating multimodal upgrade for 68
2023-01-07 08:44:21,0.0230502,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00607941,calculating multimodal upgrade for 69
2023-01-07 08:44:21,0.0230559,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00615981,calculating multimodal upgrade for 70
2023-01-07 08:44:21,0.0248063,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00601704,calculating multimodal upgrade for 72
2023-01-07 08:44:21,0.0231548,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00614537,calculating multimodal upgrade for 73
2023-01-07 08:44:21,0.0241878,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00600443,calculating multimodal upgrade for 74
2023-01-07 08:44:21,0.0241288,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00604442,calculating multimodal upgrade for 75
2023-01-07 08:44:21,0.0230573,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00615569,calculating multimodal upgrade for 76
2023-01-07 08:44:21,0.0231127,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00620807,calculating multimodal upgrade for 77
2023-01-07 08:44:21,0.02415,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00609606,calculating multimodal upgrade for 78
2023-01-07 08:44:21,0.0231122,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00610832,calculating multimodal upgrade for 79
2023-01-07 08:44:21,0.023089,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00605075,calculating multimodal upgrade for 80
2023-01-07 08:44:21,0.0225519,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00609353,calculating multimodal upgrade for 81
2023-01-07 08:44:21,0.0241628,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00607881,calculating multimodal upgrade for 82
2023-01-07 08:44:21,0.0241335,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00614669,calculating multimodal upgrade for 83
2023-01-07 08:44:21,0.023072,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00637084,calculating multimodal upgrade for 84
2023-01-07 08:44:21,0.023146,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00607839,calculating multimodal upgrade for 85
2023-01-07 08:44:21,0.0242959,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00613759,calculating multimodal upgrade for 86
2023-01-07 08:44:21,0.024184,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.00615702,calculating multimodal upgrade for 87
2023-01-07 08:44:21,0.0232537,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:21,0.0060357,calculating multimodal upgrade for 88
2023-01-07 08:44:21,0.0241874,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00637275,calculating multimodal upgrade for 89
2023-01-07 08:44:22,0.0241513,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00624278,calculating multimodal upgrade for 90
2023-01-07 08:44:22,0.0242143,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00607797,calculating multimodal upgrade for 91
2023-01-07 08:44:22,0.0231589,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00622299,calculating multimodal upgrade for 92
2023-01-07 08:44:22,0.0241825,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00640905,calculating multimodal upgrade for 93
2023-01-07 08:44:22,0.0231929,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00601483,calculating multimodal upgrade for 94
2023-01-07 08:44:22,0.0231257,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00607773,calculating multimodal upgrade for 95
2023-01-07 08:44:22,0.0231308,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00611089,calculating multimodal upgrade for 96
2023-01-07 08:44:22,0.0242412,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00625082,calculating multimodal upgrade for 97
2023-01-07 08:44:22,0.0241688,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00616509,calculating multimodal upgrade for 98
2023-01-07 08:44:22,0.0242313,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00606385,calculating multimodal upgrade for 99
2023-01-07 08:44:22,0.0225748,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00608896,calculating multimodal upgrade for 100
2023-01-07 08:44:22,0.0232331,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00607191,calculating multimodal upgrade for 101
2023-01-07 08:44:22,0.0232033,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00609267,calculating multimodal upgrade for 102
2023-01-07 08:44:22,0.0242565,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00607917,calculating multimodal upgrade for 103
2023-01-07 08:44:22,0.0232118,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00604308,calculating multimodal upgrade for 104
2023-01-07 08:44:22,0.0232379,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.006237,calculating multimodal upgrade for 105
2023-01-07 08:44:22,0.0226207,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00608737,calculating multimodal upgrade for 106
2023-01-07 08:44:22,0.0243919,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00618725,calculating multimodal upgrade for 107
2023-01-07 08:44:22,0.024376,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.0060025,calculating multimodal upgrade for 108
2023-01-07 08:44:22,0.0242908,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00609467,calculating multimodal upgrade for 109
2023-01-07 08:44:22,0.0243355,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00616323,calculating multimodal upgrade for 110
2023-01-07 08:44:22,0.0236564,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00615609,calculating multimodal upgrade for 111
2023-01-07 08:44:22,0.0228142,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00598421,calculating multimodal upgrade for 112
2023-01-07 08:44:22,0.0233239,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00610207,calculating multimodal upgrade for 113
2023-01-07 08:44:22,0.0237002,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00622282,calculating multimodal upgrade for 114
2023-01-07 08:44:22,0.0226854,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00605904,calculating multimodal upgrade for 115
2023-01-07 08:44:22,0.0237542,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.0062232,calculating multimodal upgrade for 116
2023-01-07 08:44:22,0.0236954,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00625514,calculating multimodal upgrade for 117
2023-01-07 08:44:22,0.0237563,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00619485,calculating multimodal upgrade for 118
2023-01-07 08:44:22,0.0227381,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00610611,calculating multimodal upgrade for 120
2023-01-07 08:44:22,0.022707,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00608019,calculating multimodal upgrade for 121
2023-01-07 08:44:22,0.0238268,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.0060906,calculating multimodal upgrade for 122
2023-01-07 08:44:22,0.0227368,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:22,0.00603105,calculating multimodal upgrade for 123
2023-01-07 08:44:23,0.0228295,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00599494,calculating multimodal upgrade for 124
2023-01-07 08:44:23,0.0227546,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00618818,calculating multimodal upgrade for 125
2023-01-07 08:44:23,0.0227854,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00614445,calculating multimodal upgrade for 126
2023-01-07 08:44:23,0.0228179,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00607558,calculating multimodal upgrade for 127
2023-01-07 08:44:23,0.0227312,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00612564,calculating multimodal upgrade for 128
2023-01-07 08:44:23,0.022719,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00630888,calculating multimodal upgrade for 129
2023-01-07 08:44:23,0.0238742,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00617064,calculating multimodal upgrade for 130
2023-01-07 08:44:23,0.0237501,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00614083,calculating multimodal upgrade for 131
2023-01-07 08:44:23,0.023834,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00605197,calculating multimodal upgrade for 132
2023-01-07 08:44:23,0.0227576,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00612418,calculating multimodal upgrade for 133
2023-01-07 08:44:23,0.0239654,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00621852,calculating multimodal upgrade for 134
2023-01-07 08:44:23,0.0238138,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00615642,calculating multimodal upgrade for 135
2023-01-07 08:44:23,0.0228376,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00622231,calculating multimodal upgrade for 136
2023-01-07 08:44:23,0.0228556,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00598483,calculating multimodal upgrade for 137
2023-01-07 08:44:23,0.0238569,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00615954,calculating multimodal upgrade for 138
2023-01-07 08:44:23,0.0228201,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00609836,calculating multimodal upgrade for 139
2023-01-07 08:44:23,0.0238342,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00600503,calculating multimodal upgrade for 140
2023-01-07 08:44:23,0.0238323,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.0059954,calculating multimodal upgrade for 142
2023-01-07 08:44:23,0.0251268,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.0062369,calculating multimodal upgrade for 143
2023-01-07 08:44:23,0.0228542,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00612721,calculating multimodal upgrade for 144
2023-01-07 08:44:23,0.0239156,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.0060652,calculating multimodal upgrade for 145
2023-01-07 08:44:23,0.0239524,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00605263,calculating multimodal upgrade for 148
2023-01-07 08:44:23,0.0238599,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.0062919,calculating multimodal upgrade for 149
2023-01-07 08:44:23,0.0238101,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00607367,calculating multimodal upgrade for 150
2023-01-07 08:44:23,0.0239676,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00599569,calculating multimodal upgrade for 151
2023-01-07 08:44:23,0.0238344,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00613115,calculating multimodal upgrade for 152
2023-01-07 08:44:23,0.0238349,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00621288,calculating multimodal upgrade for 154
2023-01-07 08:44:23,0.0238741,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00618515,calculating multimodal upgrade for 155
2023-01-07 08:44:23,0.0238687,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00618661,calculating multimodal upgrade for 156
2023-01-07 08:44:23,0.0237746,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00611582,calculating multimodal upgrade for 157
2023-01-07 08:44:23,0.0244802,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00612597,calculating multimodal upgrade for 158
2023-01-07 08:44:23,0.0238004,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00618876,calculating multimodal upgrade for 159
2023-01-07 08:44:23,0.0239619,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00607855,calculating multimodal upgrade for 160
2023-01-07 08:44:23,0.023869,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:23,0.00624465,calculating multimodal upgrade for 161
2023-01-07 08:44:24,0.0239101,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00602227,calculating multimodal upgrade for 162
2023-01-07 08:44:24,0.0227579,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00621746,calculating multimodal upgrade for 163
2023-01-07 08:44:24,0.023949,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.0060928,calculating multimodal upgrade for 164
2023-01-07 08:44:24,0.0237764,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.006133,calculating multimodal upgrade for 165
2023-01-07 08:44:24,0.0239122,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00607415,calculating multimodal upgrade for 166
2023-01-07 08:44:24,0.0238729,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00609849,calculating multimodal upgrade for 167
2023-01-07 08:44:24,0.0228602,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00613405,calculating multimodal upgrade for 168
2023-01-07 08:44:24,0.0238972,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00618877,calculating multimodal upgrade for 169
2023-01-07 08:44:24,0.0238389,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00611198,calculating multimodal upgrade for 170
2023-01-07 08:44:24,0.0239393,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00616504,calculating multimodal upgrade for 171
2023-01-07 08:44:24,0.0239111,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00604237,calculating multimodal upgrade for 172
2023-01-07 08:44:24,0.0239382,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00609592,calculating multimodal upgrade for 173
2023-01-07 08:44:24,0.0237903,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00612642,calculating multimodal upgrade for 175
2023-01-07 08:44:24,0.0239,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.0061093,calculating multimodal upgrade for 176
2023-01-07 08:44:24,0.0239131,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00632357,calculating multimodal upgrade for 177
2023-01-07 08:44:24,0.0245486,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00602095,calculating multimodal upgrade for 178
2023-01-07 08:44:24,0.0244612,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00605503,calculating multimodal upgrade for 179
2023-01-07 08:44:24,0.023893,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00611682,calculating multimodal upgrade for 180
2023-01-07 08:44:24,0.0239266,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00609882,calculating multimodal upgrade for 181
2023-01-07 08:44:24,0.0238866,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00611189,calculating multimodal upgrade for 182
2023-01-07 08:44:24,0.0238654,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.0061115,calculating multimodal upgrade for 183
2023-01-07 08:44:24,0.0245243,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00606532,calculating multimodal upgrade for 184
2023-01-07 08:44:24,0.0239978,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00597851,calculating multimodal upgrade for 185
2023-01-07 08:44:24,0.023934,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00622999,calculating multimodal upgrade for 186
2023-01-07 08:44:24,0.0245249,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00630102,calculating multimodal upgrade for 187
2023-01-07 08:44:24,0.0239234,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00596715,calculating multimodal upgrade for 188
2023-01-07 08:44:24,0.0229612,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00620455,calculating multimodal upgrade for 189
2023-01-07 08:44:24,0.0238998,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00632995,calculating multimodal upgrade for 190
2023-01-07 08:44:24,0.0239166,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00623617,calculating multimodal upgrade for 191
2023-01-07 08:44:24,0.0239633,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00607834,calculating multimodal upgrade for 192
2023-01-07 08:44:24,0.0239357,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00609604,calculating multimodal upgrade for 193
2023-01-07 08:44:24,0.02391,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00615888,calculating multimodal upgrade for 194
2023-01-07 08:44:24,0.0239288,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:24,0.00617161,calculating multimodal upgrade for 195
2023-01-07 08:44:25,0.0239043,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00609598,calculating multimodal upgrade for 196
2023-01-07 08:44:25,0.0229986,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00636487,calculating multimodal upgrade for 197
2023-01-07 08:44:25,0.0245555,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00608539,calculating multimodal upgrade for 198
2023-01-07 08:44:25,0.0229006,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00619687,calculating multimodal upgrade for 199
2023-01-07 08:44:25,0.0228414,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00614779,calculating multimodal upgrade for 200
2023-01-07 08:44:25,0.0229256,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00609728,calculating multimodal upgrade for 201
2023-01-07 08:44:25,0.0234415,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00623882,calculating multimodal upgrade for 202
2023-01-07 08:44:25,0.0228712,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.0061495,calculating multimodal upgrade for 203
2023-01-07 08:44:25,0.0229641,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00615011,calculating multimodal upgrade for 204
2023-01-07 08:44:25,0.0234782,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00613304,calculating multimodal upgrade for 205
2023-01-07 08:44:25,0.0246501,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00599962,calculating multimodal upgrade for 206
2023-01-07 08:44:25,0.0239415,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00619199,calculating multimodal upgrade for 207
2023-01-07 08:44:25,0.0235471,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00611956,calculating multimodal upgrade for 209
2023-01-07 08:44:25,0.0246847,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00600661,calculating multimodal upgrade for 210
2023-01-07 08:44:25,0.0229865,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00612121,calculating multimodal upgrade for 212
2023-01-07 08:44:25,0.0239583,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00613265,calculating multimodal upgrade for 213
2023-01-07 08:44:25,0.0239414,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.006014,calculating multimodal upgrade for 214
2023-01-07 08:44:25,0.0240575,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00616325,calculating multimodal upgrade for 215
2023-01-07 08:44:25,0.0239249,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00617249,calculating multimodal upgrade for 216
2023-01-07 08:44:25,0.0239789,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00631465,calculating multimodal upgrade for 217
2023-01-07 08:44:25,0.023945,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00622887,calculating multimodal upgrade for 218
2023-01-07 08:44:25,0.0229616,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00621058,calculating multimodal upgrade for 219
2023-01-07 08:44:25,0.0246863,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00613569,calculating multimodal upgrade for 220
2023-01-07 08:44:25,0.0230046,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00597592,calculating multimodal upgrade for 221
2023-01-07 08:44:25,0.0239709,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00613599,calculating multimodal upgrade for 222
2023-01-07 08:44:25,0.0229681,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00624146,calculating multimodal upgrade for 223
2023-01-07 08:44:25,0.0229119,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00592864,calculating multimodal upgrade for 224
2023-01-07 08:44:25,0.0239834,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00615902,calculating multimodal upgrade for 225
2023-01-07 08:44:25,0.0229592,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00598552,calculating multimodal upgrade for 226
2023-01-07 08:44:25,0.0230345,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00598895,calculating multimodal upgrade for 227
2023-01-07 08:44:25,0.0239972,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00612433,calculating multimodal upgrade for 228
2023-01-07 08:44:25,0.0240008,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00609903,calculating multimodal upgrade for 229
2023-01-07 08:44:25,0.0239982,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00601553,calculating multimodal upgrade for 230
2023-01-07 08:44:25,0.0239789,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:25,0.00609853,calculating multimodal upgrade for 231
2023-01-07 08:44:26,0.0229382,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00619426,calculating multimodal upgrade for 232
2023-01-07 08:44:26,0.0235749,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00616378,calculating multimodal upgrade for 233
2023-01-07 08:44:26,0.0229972,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00603109,calculating multimodal upgrade for 234
2023-01-07 08:44:26,0.0229396,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00611457,calculating multimodal upgrade for 235
2023-01-07 08:44:26,0.0229643,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00595453,calculating multimodal upgrade for 236
2023-01-07 08:44:26,0.0239652,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00632026,calculating multimodal upgrade for 237
2023-01-07 08:44:26,0.0234444,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00610082,calculating multimodal upgrade for 238
2023-01-07 08:44:26,0.0230578,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00620596,calculating multimodal upgrade for 239
2023-01-07 08:44:26,0.0229226,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00614991,calculating multimodal upgrade for 241
2023-01-07 08:44:26,0.0239859,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00613663,calculating multimodal upgrade for 242
2023-01-07 08:44:26,0.0240501,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00619023,calculating multimodal upgrade for 243
2023-01-07 08:44:26,0.0240248,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00617788,calculating multimodal upgrade for 244
2023-01-07 08:44:26,0.0247518,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00614236,calculating multimodal upgrade for 245
2023-01-07 08:44:26,0.024681,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00621707,calculating multimodal upgrade for 246
2023-01-07 08:44:26,0.0240376,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:44:26,0.00611092,calculating multimodal upgrade for 247
