time,elapsed_seconds,message
2023-01-08 09:33:01,8.2001e-05,PEST++ performance logger started
2023-01-08 09:33:01,0.000438547,starting to process control file
2023-01-08 09:33:01,0.0288852,finished processing control file
2023-01-08 09:33:01,0.00835484,initializing
2023-01-08 09:33:01,0.00019468,using glm algorithm
2023-01-08 09:33:01,5.1973e-05,using REDSVD for truncated svd solve
2023-01-08 09:33:01,5.0967e-05,maxsing: 10000000
2023-01-08 09:33:01,5.5209e-05,eigthresh:  1e-06
2023-01-08 09:33:01,4.3487e-05,initializing localizer
2023-01-08 09:33:01,5.0186e-05,not using localization
2023-01-08 09:33:01,5.7951e-05,using lambda multipliers: 
2023-01-08 09:33:01,4.9488e-05,using lambda scaling factors: 
2023-01-08 09:33:01,5.1404e-05,acceptable phi factor:  1.05
2023-01-08 09:33:01,5.196e-05,lambda increase factor:  10
2023-01-08 09:33:01,5.125e-05,lambda decrease factor:  0.75
2023-01-08 09:33:01,4.8631e-05,max run fail:  1
2023-01-08 09:33:01,5.4513e-05,sanity_check warnings
2023-01-08 09:33:01,4.6116e-05,noptmax > 3, this is a lot of iterations for an ensemble method, please consider using fewer iterations for better outcomes
2023-01-08 09:33:01,4.3889e-05,continuing initialization...
2023-01-08 09:33:01,6.115e-05,initializing prior parameter covariance matrix
2023-01-08 09:33:01,2.8002e-05,initializing parcov
2023-01-08 09:33:01,0.000562139,parcov loaded  from parameter bounds, using par_sigma_range 6
2023-01-08 09:33:01,0.000230493,initializing observation noise covariance matrix
2023-01-08 09:33:01,0.00153953,obscov loaded  from observation weights
2023-01-08 09:33:01,0.000459036,using reg_factor:  0
2023-01-08 09:33:01,4.6389e-05,drawing parameter realizations:  1000
2023-01-08 09:33:01,0.000624673,parameters not grouped by parameter groups, reordering par ensemble
2023-01-08 09:33:01,0.000655271,making standard normal draws
2023-01-08 09:33:01,0.00843117,scaling by std
2023-01-08 09:33:01,7.6065e-05,checking realization for invalid values
2023-01-08 09:33:01,0.000579716,resizing reals matrix
2023-01-08 09:33:01,0.000353089,filling reals matrix and adding mean values
2023-01-08 09:33:01,0.000985676,not using prior parameter covariance matrix scaling
2023-01-08 09:33:01,4.3284e-05,drawing observation noise realizations:  1000
2023-01-08 09:33:01,0.000795931,making standard normal draws
2023-01-08 09:33:01,0.0155073,scaling by std
2023-01-08 09:33:01,0.000156568,checking realization for invalid values
2023-01-08 09:33:01,0.000722485,resizing reals matrix
2023-01-08 09:33:01,0.000689433,filling reals matrix and adding mean values
2023-01-08 09:33:01,0.00431238,adding 'base' parameter values to ensemble
2023-01-08 09:33:01,0.00190925,adding 'base' observation values to ensemble
2023-01-08 09:33:01,0.00430383,checking for denormal values in pe
2023-01-08 09:33:01,0.362539,saved initial parameter ensemble to  pest_run.0.par.csv
2023-01-08 09:33:01,3.6815e-05,checking for denormal values in obs + noise ensemble
2023-01-08 09:33:02,0.525092,saved obs+noise observation ensemble (obsval + noise realizations) to  pest_run.obs+noise.csv
2023-01-08 09:33:02,7.0193e-05,setting weights ensemble from control file weights
2023-01-08 09:33:02,0.00110432,checking for denormal values in weights ensemble
2023-01-08 09:33:02,0.000979532,using subset in lambda testing, number of realizations used in subset testing:  4
2023-01-08 09:33:02,3.4733e-05,subset how:  RANDOM
2023-01-08 09:33:02,0.00205122,centering on ensemble mean vector
2023-01-08 09:33:02,3.9374e-05,running initial ensemble
2023-01-08 09:33:02,2.7977e-05,running initial ensemble of size 1000
2023-01-08 09:33:02,4.7314e-05,queuing 1000 runs
2023-01-08 09:33:02,0.11923,making runs
2023-01-08 09:36:59,236.61,processing runs
2023-01-08 09:36:59,0.681355,saved initial obs ensemble to pest_run.0.obs.csv
2023-01-08 09:36:59,0.0135018,calc pre-drop phi
2023-01-08 09:36:59,0.0225586,pre-drop initial phi summary
2023-01-08 09:36:59,0.0033981,checking for prior-data conflict...
2023-01-08 09:36:59,0.0114901,dropping realizations as bad:  71
2023-01-08 09:36:59,0.000310357,dropping par:obs realizations: 4 : 4 , 5 : 5 , 9 : 9 , 11 : 11 , 42 : 42 , 43 : 43 , 53 : 53 , 62 : 62 , 80 : 80 , 89 : 89 , 91 : 91 , 141 : 141 , 163 : 163 , 167 : 167 , 169 : 169 , 171 : 171 , 208 : 208 , 244 : 244 , 266 : 266 , 270 : 270 , 300 : 300 , 348 : 348 , 397 : 397 , 403 : 403 , 430 : 430 , 433 : 433 , 437 : 437 , 444 : 444 , 451 : 451 , 469 : 469 , 470 : 470 , 492 : 492 , 501 : 501 , 527 : 527 , 536 : 536 , 581 : 581 , 589 : 589 , 611 : 611 , 638 : 638 , 640 : 640 , 644 : 644 , 647 : 647 , 661 : 661 , 672 : 672 , 702 : 702 , 711 : 711 , 721 : 721 , 727 : 727 , 742 : 742 , 755 : 755 , 785 : 785 , 789 : 789 , 793 : 793 , 799 : 799 , 803 : 803 , 806 : 806 , 833 : 833 , 847 : 847 , 857 : 857 , 867 : 867 , 880 : 880 , 886 : 886 , 890 : 890 , 909 : 909 , 916 : 916 , 925 : 925 , 927 : 927 , 934 : 934 , 938 : 938 , 941 : 941 , 955 : 955 , 
2023-01-08 09:36:59,0.00434278,calc initial phi
2023-01-08 09:36:59,0.0179756,initial phi summary
2023-01-08 09:36:59,0.0125334,current lambda: 100
2023-01-08 09:36:59,4.2514e-05,initialization complete
2023-01-08 09:36:59,0.00029355,starting solve for iteration: 1
2023-01-08 09:36:59,1.8592e-05,starting solve for iteration: 1
2023-01-08 09:36:59,4.5049e-05,current lambda:  100
2023-01-08 09:36:59,1.7859e-05,reordering variables in pe
2023-01-08 09:36:59,0.000417506,preparing EnsembleSolver
2023-01-08 09:36:59,0.00245552,preparing fast-look containers for threaded localization solve
2023-01-08 09:36:59,0.0170675,starting calcs for glm factor 10
2023-01-08 09:36:59,5.7986e-05,see .log file for more details
2023-01-08 09:36:59,0.000477316,multimodal solve for inflation factor  10
2023-01-08 09:36:59,2.7159e-05,multimodal upgrade using 46 realizations
2023-01-08 09:36:59,0.000578805,calculating multimodal upgrade for 0
2023-01-08 09:36:59,0.0245923,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00668461,calculating multimodal upgrade for 1
2023-01-08 09:37:00,0.0240554,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00651392,calculating multimodal upgrade for 2
2023-01-08 09:37:00,0.0240105,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00662034,calculating multimodal upgrade for 3
2023-01-08 09:37:00,0.0251318,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00673693,calculating multimodal upgrade for 6
2023-01-08 09:37:00,0.0250565,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00666236,calculating multimodal upgrade for 7
2023-01-08 09:37:00,0.0240436,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00668166,calculating multimodal upgrade for 8
2023-01-08 09:37:00,0.0251617,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00663328,calculating multimodal upgrade for 10
2023-01-08 09:37:00,0.0250714,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00667115,calculating multimodal upgrade for 12
2023-01-08 09:37:00,0.0241355,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00674467,calculating multimodal upgrade for 13
2023-01-08 09:37:00,0.0241314,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00661006,calculating multimodal upgrade for 14
2023-01-08 09:37:00,0.0251674,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00653382,calculating multimodal upgrade for 15
2023-01-08 09:37:00,0.024136,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00660554,calculating multimodal upgrade for 16
2023-01-08 09:37:00,0.0251927,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00662802,calculating multimodal upgrade for 17
2023-01-08 09:37:00,0.0241271,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.0067183,calculating multimodal upgrade for 18
2023-01-08 09:37:00,0.0252575,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00670191,calculating multimodal upgrade for 19
2023-01-08 09:37:00,0.0252406,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00662537,calculating multimodal upgrade for 20
2023-01-08 09:37:00,0.0252009,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00659861,calculating multimodal upgrade for 21
2023-01-08 09:37:00,0.0242001,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00673733,calculating multimodal upgrade for 22
2023-01-08 09:37:00,0.0252037,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00663159,calculating multimodal upgrade for 23
2023-01-08 09:37:00,0.0252813,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00669188,calculating multimodal upgrade for 24
2023-01-08 09:37:00,0.0370652,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00691287,calculating multimodal upgrade for 25
2023-01-08 09:37:00,0.0270248,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00679173,calculating multimodal upgrade for 26
2023-01-08 09:37:00,0.0243392,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00669315,calculating multimodal upgrade for 27
2023-01-08 09:37:00,0.0244022,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00648368,calculating multimodal upgrade for 28
2023-01-08 09:37:00,0.0242812,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.0065127,calculating multimodal upgrade for 29
2023-01-08 09:37:00,0.023748,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00663263,calculating multimodal upgrade for 30
2023-01-08 09:37:00,0.0237252,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00650041,calculating multimodal upgrade for 31
2023-01-08 09:37:00,0.0237497,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00657748,calculating multimodal upgrade for 32
2023-01-08 09:37:00,0.0238002,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00671069,calculating multimodal upgrade for 33
2023-01-08 09:37:00,0.0237706,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00660694,calculating multimodal upgrade for 34
2023-01-08 09:37:00,0.0243827,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00667006,calculating multimodal upgrade for 35
2023-01-08 09:37:00,0.024128,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:00,0.00663939,calculating multimodal upgrade for 36
2023-01-08 09:37:01,0.0243524,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00652629,calculating multimodal upgrade for 37
2023-01-08 09:37:01,0.0242756,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00651829,calculating multimodal upgrade for 38
2023-01-08 09:37:01,0.0241242,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00658458,calculating multimodal upgrade for 39
2023-01-08 09:37:01,0.0244086,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00674543,calculating multimodal upgrade for 40
2023-01-08 09:37:01,0.0244889,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.0068094,calculating multimodal upgrade for 41
2023-01-08 09:37:01,0.0243661,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00666975,calculating multimodal upgrade for 44
2023-01-08 09:37:01,0.0237411,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.006553,calculating multimodal upgrade for 45
2023-01-08 09:37:01,0.023839,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00661295,calculating multimodal upgrade for 46
2023-01-08 09:37:01,0.0244535,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00664894,calculating multimodal upgrade for 47
2023-01-08 09:37:01,0.0244553,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00670942,calculating multimodal upgrade for 48
2023-01-08 09:37:01,0.0244942,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00649829,calculating multimodal upgrade for 49
2023-01-08 09:37:01,0.024537,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00656423,calculating multimodal upgrade for 50
2023-01-08 09:37:01,0.0256463,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00654037,calculating multimodal upgrade for 51
2023-01-08 09:37:01,0.0244556,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00661554,calculating multimodal upgrade for 52
2023-01-08 09:37:01,0.0245915,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00669841,calculating multimodal upgrade for 54
2023-01-08 09:37:01,0.0246196,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00665967,calculating multimodal upgrade for 55
2023-01-08 09:37:01,0.0245547,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00654959,calculating multimodal upgrade for 56
2023-01-08 09:37:01,0.0255371,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00658458,calculating multimodal upgrade for 57
2023-01-08 09:37:01,0.0245817,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.0064957,calculating multimodal upgrade for 58
2023-01-08 09:37:01,0.0244801,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00671426,calculating multimodal upgrade for 59
2023-01-08 09:37:01,0.0245472,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00666318,calculating multimodal upgrade for 60
2023-01-08 09:37:01,0.0244038,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00656506,calculating multimodal upgrade for 61
2023-01-08 09:37:01,0.0244945,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00647253,calculating multimodal upgrade for 63
2023-01-08 09:37:01,0.0245868,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.0066942,calculating multimodal upgrade for 64
2023-01-08 09:37:01,0.0245649,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00655871,calculating multimodal upgrade for 65
2023-01-08 09:37:01,0.023971,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00644749,calculating multimodal upgrade for 66
2023-01-08 09:37:01,0.0245665,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00655429,calculating multimodal upgrade for 67
2023-01-08 09:37:01,0.0244617,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00681311,calculating multimodal upgrade for 68
2023-01-08 09:37:01,0.0246574,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00658722,calculating multimodal upgrade for 69
2023-01-08 09:37:01,0.0245825,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00671289,calculating multimodal upgrade for 70
2023-01-08 09:37:01,0.025559,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00667802,calculating multimodal upgrade for 71
2023-01-08 09:37:01,0.0240555,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:01,0.00652939,calculating multimodal upgrade for 72
2023-01-08 09:37:02,0.0248381,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00665531,calculating multimodal upgrade for 73
2023-01-08 09:37:02,0.024786,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0064912,calculating multimodal upgrade for 74
2023-01-08 09:37:02,0.0258179,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00655986,calculating multimodal upgrade for 75
2023-01-08 09:37:02,0.0244983,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00650372,calculating multimodal upgrade for 76
2023-01-08 09:37:02,0.0246392,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00655824,calculating multimodal upgrade for 77
2023-01-08 09:37:02,0.0257235,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0064054,calculating multimodal upgrade for 78
2023-01-08 09:37:02,0.0257695,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00657392,calculating multimodal upgrade for 79
2023-01-08 09:37:02,0.0242692,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00663524,calculating multimodal upgrade for 81
2023-01-08 09:37:02,0.0248114,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00661158,calculating multimodal upgrade for 82
2023-01-08 09:37:02,0.024201,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00678523,calculating multimodal upgrade for 83
2023-01-08 09:37:02,0.0243104,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00673718,calculating multimodal upgrade for 84
2023-01-08 09:37:02,0.0247904,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00653398,calculating multimodal upgrade for 85
2023-01-08 09:37:02,0.0258042,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00670432,calculating multimodal upgrade for 86
2023-01-08 09:37:02,0.0248125,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00666867,calculating multimodal upgrade for 87
2023-01-08 09:37:02,0.0247906,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00668339,calculating multimodal upgrade for 88
2023-01-08 09:37:02,0.025867,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00652841,calculating multimodal upgrade for 90
2023-01-08 09:37:02,0.0248289,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0066156,calculating multimodal upgrade for 92
2023-01-08 09:37:02,0.0247615,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00665699,calculating multimodal upgrade for 93
2023-01-08 09:37:02,0.0245724,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00675845,calculating multimodal upgrade for 94
2023-01-08 09:37:02,0.0247028,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00668729,calculating multimodal upgrade for 95
2023-01-08 09:37:02,0.0258784,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00656649,calculating multimodal upgrade for 96
2023-01-08 09:37:02,0.0257839,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00675629,calculating multimodal upgrade for 97
2023-01-08 09:37:02,0.0247131,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0066426,calculating multimodal upgrade for 98
2023-01-08 09:37:02,0.024385,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00680522,calculating multimodal upgrade for 99
2023-01-08 09:37:02,0.0248237,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00667608,calculating multimodal upgrade for 100
2023-01-08 09:37:02,0.0247815,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00670257,calculating multimodal upgrade for 101
2023-01-08 09:37:02,0.0248876,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0066833,calculating multimodal upgrade for 102
2023-01-08 09:37:02,0.0248673,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00654976,calculating multimodal upgrade for 103
2023-01-08 09:37:02,0.025753,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00670665,calculating multimodal upgrade for 104
2023-01-08 09:37:02,0.025736,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0066191,calculating multimodal upgrade for 105
2023-01-08 09:37:02,0.0248217,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.0065424,calculating multimodal upgrade for 106
2023-01-08 09:37:02,0.0249776,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:02,0.00660762,calculating multimodal upgrade for 107
2023-01-08 09:37:03,0.0259664,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00679939,calculating multimodal upgrade for 108
2023-01-08 09:37:03,0.0258561,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.0067322,calculating multimodal upgrade for 109
2023-01-08 09:37:03,0.0259155,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00671584,calculating multimodal upgrade for 110
2023-01-08 09:37:03,0.0248237,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.0065495,calculating multimodal upgrade for 111
2023-01-08 09:37:03,0.0249147,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00662071,calculating multimodal upgrade for 112
2023-01-08 09:37:03,0.0249045,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00654857,calculating multimodal upgrade for 113
2023-01-08 09:37:03,0.0249404,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00669318,calculating multimodal upgrade for 114
2023-01-08 09:37:03,0.0278219,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00676089,calculating multimodal upgrade for 115
2023-01-08 09:37:03,0.0250785,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00662568,calculating multimodal upgrade for 116
2023-01-08 09:37:03,0.0249237,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00664462,calculating multimodal upgrade for 117
2023-01-08 09:37:03,0.0249458,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00664752,calculating multimodal upgrade for 118
2023-01-08 09:37:03,0.0250863,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00656084,calculating multimodal upgrade for 119
2023-01-08 09:37:03,0.0250319,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00773839,calculating multimodal upgrade for 120
2023-01-08 09:37:03,0.0250343,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00650911,calculating multimodal upgrade for 121
2023-01-08 09:37:03,0.0242831,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00661159,calculating multimodal upgrade for 122
2023-01-08 09:37:03,0.02492,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00667078,calculating multimodal upgrade for 123
2023-01-08 09:37:03,0.0249955,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00670859,calculating multimodal upgrade for 124
2023-01-08 09:37:03,0.0248538,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00663805,calculating multimodal upgrade for 125
2023-01-08 09:37:03,0.0259705,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00670321,calculating multimodal upgrade for 126
2023-01-08 09:37:03,0.0249226,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00662635,calculating multimodal upgrade for 127
2023-01-08 09:37:03,0.0259942,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00667081,calculating multimodal upgrade for 128
2023-01-08 09:37:03,0.0259221,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00671102,calculating multimodal upgrade for 129
2023-01-08 09:37:03,0.0260473,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.0068027,calculating multimodal upgrade for 130
2023-01-08 09:37:03,0.0248669,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00673749,calculating multimodal upgrade for 131
2023-01-08 09:37:03,0.0250356,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00666392,calculating multimodal upgrade for 132
2023-01-08 09:37:03,0.024555,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00675617,calculating multimodal upgrade for 133
2023-01-08 09:37:03,0.0250481,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.0066493,calculating multimodal upgrade for 134
2023-01-08 09:37:03,0.02505,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00674657,calculating multimodal upgrade for 135
2023-01-08 09:37:03,0.0261574,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00689466,calculating multimodal upgrade for 136
2023-01-08 09:37:03,0.0250315,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00685469,calculating multimodal upgrade for 137
2023-01-08 09:37:03,0.0250396,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:03,0.00663947,calculating multimodal upgrade for 138
2023-01-08 09:37:04,0.0261212,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00671648,calculating multimodal upgrade for 139
2023-01-08 09:37:04,0.0260734,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00662549,calculating multimodal upgrade for 140
2023-01-08 09:37:04,0.0260857,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00689355,calculating multimodal upgrade for 142
2023-01-08 09:37:04,0.0249845,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00673393,calculating multimodal upgrade for 143
2023-01-08 09:37:04,0.0245074,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00674098,calculating multimodal upgrade for 144
2023-01-08 09:37:04,0.0251187,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00672066,calculating multimodal upgrade for 145
2023-01-08 09:37:04,0.0262053,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00671523,calculating multimodal upgrade for 146
2023-01-08 09:37:04,0.0251383,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00689413,calculating multimodal upgrade for 147
2023-01-08 09:37:04,0.0250532,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00670256,calculating multimodal upgrade for 148
2023-01-08 09:37:04,0.0250983,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00671669,calculating multimodal upgrade for 149
2023-01-08 09:37:04,0.0252423,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00666615,calculating multimodal upgrade for 150
2023-01-08 09:37:04,0.0260835,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.0067427,calculating multimodal upgrade for 151
2023-01-08 09:37:04,0.0251482,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00665714,calculating multimodal upgrade for 152
2023-01-08 09:37:04,0.0252235,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00667912,calculating multimodal upgrade for 153
2023-01-08 09:37:04,0.025193,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00659634,calculating multimodal upgrade for 154
2023-01-08 09:37:04,0.0252067,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00668102,calculating multimodal upgrade for 155
2023-01-08 09:37:04,0.0245875,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00662808,calculating multimodal upgrade for 156
2023-01-08 09:37:04,0.0262436,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00668298,calculating multimodal upgrade for 157
2023-01-08 09:37:04,0.0251683,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00677423,calculating multimodal upgrade for 158
2023-01-08 09:37:04,0.0252186,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.0065587,calculating multimodal upgrade for 159
2023-01-08 09:37:04,0.0251665,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00672296,calculating multimodal upgrade for 160
2023-01-08 09:37:04,0.0261977,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00666501,calculating multimodal upgrade for 161
2023-01-08 09:37:04,0.0251472,upgrade thread progress: 0 of 1 parts done
2023-01-08 09:37:04,0.00674044,calculating multimodal upgrade for 162
